strategy,episode_id,n_steps,outcome,failure_onset,call_count,verifier_call_rate,first_alarm_step,first_terminal_step,terminal_decision,lead_chunks,early_warning,warning_at_or_before_failure,missed_warning,decision_counts
fixed_rate_1,failure_eval_0033.hdf5:27,27,failure,16,1,0.037037037037037035,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0033.hdf5:28,154,failure,140,1,0.006493506493506494,0,0,abstain,140,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0033.hdf5:29,45,failure,37,2,0.044444444444444446,1,1,abstain,36,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0033.hdf5:30,138,failure,46,1,0.007246376811594203,0,0,abstain,46,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0033.hdf5:31,221,failure,67,1,0.004524886877828055,0,0,abstain,67,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:0,25,failure,21,2,0.08,1,1,abstain,20,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:1,284,failure,93,1,0.0035211267605633804,0,0,abstain,93,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:2,230,failure,114,1,0.004347826086956522,0,0,abstain,114,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:3,77,failure,61,1,0.012987012987012988,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:4,30,failure,12,1,0.03333333333333333,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:5,101,failure,51,1,0.009900990099009901,0,0,abstain,51,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:6,40,failure,33,1,0.025,0,0,abstain,33,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:7,232,failure,197,1,0.004310344827586207,0,0,abstain,197,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:8,167,failure,75,1,0.005988023952095809,0,0,abstain,75,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:9,148,failure,59,1,0.006756756756756757,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:10,292,failure,233,1,0.003424657534246575,0,0,abstain,233,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:11,8,failure,6,1,0.125,0,0,abstain,6,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:12,42,failure,29,1,0.023809523809523808,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:13,148,failure,69,1,0.006756756756756757,0,0,abstain,69,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:14,84,failure,64,1,0.011904761904761904,0,0,abstain,64,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:15,47,failure,41,1,0.02127659574468085,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:16,31,failure,10,1,0.03225806451612903,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:17,321,failure,254,1,0.003115264797507788,0,0,abstain,254,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:18,302,failure,161,1,0.0033112582781456954,0,0,abstain,161,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:19,18,failure,14,1,0.05555555555555555,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:20,214,failure,191,1,0.004672897196261682,0,0,abstain,191,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:21,246,failure,212,1,0.0040650406504065045,0,0,abstain,212,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:22,111,failure,3,1,0.009009009009009009,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:23,42,failure,2,1,0.023809523809523808,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:24,270,failure,44,1,0.003703703703703704,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:25,232,failure,199,1,0.004310344827586207,0,0,abstain,199,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:26,108,failure,41,1,0.009259259259259259,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:27,77,failure,59,1,0.012987012987012988,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:28,188,failure,134,3,0.015957446808510637,2,2,abstain,132,True,True,False,"{""abstain"": 1, ""continue"": 2}"
fixed_rate_1,failure_eval_0034.hdf5:29,394,failure,351,13,0.03299492385786802,12,12,abstain,339,True,True,False,"{""abstain"": 1, ""continue"": 12}"
fixed_rate_1,failure_eval_0034.hdf5:30,11,failure,7,1,0.09090909090909091,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0034.hdf5:31,79,failure,36,1,0.012658227848101266,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:0,71,failure,61,1,0.014084507042253521,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:1,40,failure,8,2,0.05,1,1,abstain,7,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:2,100,failure,42,1,0.01,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:3,25,failure,19,1,0.04,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:4,481,failure,129,9,0.018711018711018712,8,8,abstain,121,True,True,False,"{""abstain"": 1, ""continue"": 8}"
fixed_rate_1,failure_eval_0035.hdf5:5,102,failure,13,1,0.00980392156862745,0,0,abstain,13,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:6,52,failure,2,1,0.019230769230769232,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:7,139,failure,58,1,0.007194244604316547,0,0,abstain,58,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:8,196,failure,25,1,0.00510204081632653,0,0,abstain,25,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:9,23,failure,2,1,0.043478260869565216,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:10,122,failure,36,1,0.00819672131147541,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:11,145,failure,123,1,0.006896551724137931,0,0,abstain,123,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:12,61,failure,25,1,0.01639344262295082,0,0,abstain,25,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:13,114,failure,79,1,0.008771929824561403,0,0,abstain,79,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:14,88,failure,28,1,0.011363636363636364,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:15,185,failure,2,1,0.005405405405405406,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:16,67,failure,58,1,0.014925373134328358,0,0,abstain,58,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:17,42,failure,29,1,0.023809523809523808,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:18,48,failure,29,1,0.020833333333333332,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:19,74,failure,58,7,0.0945945945945946,6,6,abstain,52,True,True,False,"{""abstain"": 1, ""continue"": 6}"
fixed_rate_1,failure_eval_0035.hdf5:20,116,failure,16,1,0.008620689655172414,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:21,40,failure,19,1,0.025,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:22,57,failure,21,2,0.03508771929824561,1,1,abstain,20,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:23,119,failure,79,1,0.008403361344537815,0,0,abstain,79,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:24,77,failure,71,1,0.012987012987012988,0,0,abstain,71,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:25,44,failure,9,1,0.022727272727272728,0,0,abstain,9,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:26,143,failure,42,1,0.006993006993006993,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:27,101,failure,85,20,0.19801980198019803,19,19,abstain,66,True,True,False,"{""abstain"": 1, ""continue"": 19}"
fixed_rate_1,failure_eval_0035.hdf5:28,161,failure,69,1,0.006211180124223602,0,0,abstain,69,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:29,116,failure,55,1,0.008620689655172414,0,0,abstain,55,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:30,55,failure,40,1,0.01818181818181818,0,0,abstain,40,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0035.hdf5:31,240,failure,114,1,0.004166666666666667,0,0,abstain,114,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:0,79,failure,7,1,0.012658227848101266,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:1,157,failure,147,1,0.006369426751592357,0,0,abstain,147,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:2,132,failure,82,1,0.007575757575757576,0,0,abstain,82,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:3,256,failure,31,1,0.00390625,0,0,abstain,31,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:4,15,failure,10,1,0.06666666666666667,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:5,44,failure,13,1,0.022727272727272728,0,0,abstain,13,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:6,11,failure,8,1,0.09090909090909091,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:7,50,failure,44,1,0.02,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:8,150,failure,10,1,0.006666666666666667,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:9,126,failure,112,1,0.007936507936507936,0,0,abstain,112,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:10,762,failure,47,1,0.0013123359580052493,0,0,abstain,47,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:11,62,failure,61,1,0.016129032258064516,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:12,131,failure,17,1,0.007633587786259542,0,0,abstain,17,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:13,72,failure,8,1,0.013888888888888888,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:14,243,failure,20,1,0.00411522633744856,0,0,abstain,20,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:15,63,failure,50,1,0.015873015873015872,0,0,abstain,50,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:16,159,failure,32,1,0.006289308176100629,0,0,abstain,32,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:17,632,failure,240,1,0.0015822784810126582,0,0,abstain,240,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:18,102,failure,49,1,0.00980392156862745,0,0,abstain,49,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:19,41,failure,18,2,0.04878048780487805,1,1,abstain,17,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:20,123,failure,65,1,0.008130081300813009,0,0,abstain,65,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:21,55,failure,2,1,0.01818181818181818,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:22,32,failure,2,1,0.03125,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:23,13,failure,10,1,0.07692307692307693,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:24,34,failure,28,1,0.029411764705882353,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:25,168,failure,138,1,0.005952380952380952,0,0,abstain,138,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:26,2,failure,1,1,0.5,0,0,abstain,1,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:27,8,failure,3,1,0.125,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:28,151,failure,149,1,0.006622516556291391,0,0,abstain,149,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:29,111,failure,15,1,0.009009009009009009,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:30,358,failure,23,2,0.00558659217877095,1,1,abstain,22,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0036.hdf5:31,285,failure,198,1,0.0035087719298245615,0,0,abstain,198,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:0,46,failure,18,1,0.021739130434782608,0,0,abstain,18,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:1,120,failure,72,1,0.008333333333333333,0,0,abstain,72,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:2,124,failure,109,1,0.008064516129032258,0,0,abstain,109,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:3,45,failure,21,1,0.022222222222222223,0,0,abstain,21,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:4,89,failure,64,1,0.011235955056179775,0,0,abstain,64,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:5,155,failure,15,1,0.0064516129032258064,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:6,53,failure,29,1,0.018867924528301886,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:7,74,failure,48,1,0.013513513513513514,0,0,abstain,48,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:8,62,failure,36,1,0.016129032258064516,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:9,97,failure,69,6,0.061855670103092786,5,5,abstain,64,True,True,False,"{""abstain"": 1, ""continue"": 5}"
fixed_rate_1,failure_eval_0037.hdf5:10,9,failure,7,1,0.1111111111111111,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:11,67,failure,2,1,0.014925373134328358,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:12,97,failure,47,1,0.010309278350515464,0,0,abstain,47,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:13,138,failure,11,1,0.007246376811594203,0,0,abstain,11,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:14,53,failure,4,1,0.018867924528301886,0,0,abstain,4,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:15,47,failure,35,1,0.02127659574468085,0,0,abstain,35,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:16,57,failure,41,1,0.017543859649122806,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:17,279,failure,253,5,0.017921146953405017,4,4,abstain,249,True,True,False,"{""abstain"": 1, ""continue"": 4}"
fixed_rate_1,failure_eval_0037.hdf5:18,56,failure,54,13,0.23214285714285715,12,12,abstain,42,True,True,False,"{""abstain"": 1, ""continue"": 12}"
fixed_rate_1,failure_eval_0037.hdf5:19,266,failure,22,1,0.0037593984962406013,0,0,abstain,22,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:20,115,failure,59,1,0.008695652173913044,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:21,116,failure,57,1,0.008620689655172414,0,0,abstain,57,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:22,48,failure,42,1,0.020833333333333332,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:23,36,failure,25,2,0.05555555555555555,1,1,abstain,24,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:24,59,failure,2,1,0.01694915254237288,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:25,35,failure,34,4,0.11428571428571428,3,3,abstain,31,True,True,False,"{""abstain"": 1, ""continue"": 3}"
fixed_rate_1,failure_eval_0037.hdf5:26,189,failure,12,1,0.005291005291005291,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:27,115,failure,107,1,0.008695652173913044,0,0,abstain,107,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:28,194,failure,150,1,0.005154639175257732,0,0,abstain,150,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:29,68,failure,44,1,0.014705882352941176,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:30,60,failure,8,1,0.016666666666666666,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0037.hdf5:31,37,failure,11,1,0.02702702702702703,0,0,abstain,11,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:0,21,failure,5,1,0.047619047619047616,0,0,abstain,5,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:1,35,failure,14,1,0.02857142857142857,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:2,457,failure,305,1,0.002188183807439825,0,0,abstain,305,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:3,688,failure,57,1,0.0014534883720930232,0,0,abstain,57,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:4,124,failure,105,1,0.008064516129032258,0,0,abstain,105,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:5,73,failure,3,1,0.0136986301369863,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:6,44,failure,4,1,0.022727272727272728,0,0,abstain,4,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:7,76,failure,35,2,0.02631578947368421,1,1,abstain,34,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:8,16,failure,7,1,0.0625,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:9,68,failure,14,1,0.014705882352941176,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:10,260,failure,80,1,0.0038461538461538464,0,0,abstain,80,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:11,232,failure,45,1,0.004310344827586207,0,0,abstain,45,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:12,82,failure,8,1,0.012195121951219513,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:13,62,failure,5,1,0.016129032258064516,0,0,abstain,5,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:14,28,failure,12,1,0.03571428571428571,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:15,94,failure,67,1,0.010638297872340425,0,0,abstain,67,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:16,36,failure,4,1,0.027777777777777776,0,0,abstain,4,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:17,67,failure,16,1,0.014925373134328358,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:18,456,failure,39,2,0.0043859649122807015,1,1,abstain,38,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:19,200,failure,15,1,0.005,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:20,41,failure,32,1,0.024390243902439025,0,0,abstain,32,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:21,147,failure,33,2,0.013605442176870748,1,1,abstain,32,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:22,124,failure,88,1,0.008064516129032258,0,0,abstain,88,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:23,44,failure,35,2,0.045454545454545456,1,1,abstain,34,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:24,238,failure,2,1,0.004201680672268907,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:25,116,failure,10,1,0.008620689655172414,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:26,107,failure,27,1,0.009345794392523364,0,0,abstain,27,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:27,266,failure,148,1,0.0037593984962406013,0,0,abstain,148,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:28,152,failure,74,1,0.006578947368421052,0,0,abstain,74,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:29,11,failure,7,1,0.09090909090909091,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0038.hdf5:30,173,failure,51,7,0.04046242774566474,6,6,abstain,45,True,True,False,"{""abstain"": 1, ""continue"": 6}"
fixed_rate_1,failure_eval_0038.hdf5:31,980,failure,918,1,0.0010204081632653062,0,0,abstain,918,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:0,218,failure,215,1,0.0045871559633027525,0,0,abstain,215,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:1,50,failure,16,2,0.04,1,1,abstain,15,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:2,3,failure,2,1,0.3333333333333333,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:3,11,failure,8,1,0.09090909090909091,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:4,69,failure,28,1,0.014492753623188406,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:5,112,failure,109,1,0.008928571428571428,0,0,abstain,109,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:6,114,failure,98,1,0.008771929824561403,0,0,abstain,98,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:7,256,failure,214,1,0.00390625,0,0,abstain,214,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:8,101,failure,4,1,0.009900990099009901,0,0,abstain,4,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:9,92,failure,15,1,0.010869565217391304,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:10,803,failure,123,1,0.0012453300124533001,0,0,abstain,123,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:11,76,failure,21,1,0.013157894736842105,0,0,abstain,21,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:12,208,failure,2,1,0.004807692307692308,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:13,90,failure,33,1,0.011111111111111112,0,0,abstain,33,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:14,254,failure,162,1,0.003937007874015748,0,0,abstain,162,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:15,56,failure,19,1,0.017857142857142856,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:16,66,failure,52,9,0.13636363636363635,8,8,abstain,44,True,True,False,"{""abstain"": 1, ""continue"": 8}"
fixed_rate_1,failure_eval_0039.hdf5:17,54,failure,2,1,0.018518518518518517,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:18,49,failure,39,2,0.04081632653061224,1,1,abstain,38,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:19,105,failure,26,1,0.009523809523809525,0,0,abstain,26,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:20,14,failure,11,1,0.07142857142857142,0,0,abstain,11,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:21,96,failure,71,1,0.010416666666666666,0,0,abstain,71,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:22,145,failure,58,2,0.013793103448275862,1,1,abstain,57,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:23,986,failure,890,1,0.0010141987829614604,0,0,abstain,890,True,True,False,"{""abstain"": 1}"
fixed_rate_1,failure_eval_0039.hdf5:24,249,failure,40,1,0.004016064257028112,0,0,abstain,40,True,True,False,"{""abstain"": 1}"
